-6.16 -0.415 0.0410
-5.19 -0.346 0.0278
-4.11 -0.266 0.0212
-2.96 -0.176 0.0161
-2.12 -0.099 0.0144
-1.07 0.037 0.0130
0.01 0.228 0.0134
1.02 0.355 0.0137
2.01 0.448 0.0144
3.03 0.539 0.0154
4.13 0.641 0.0158
5.15 0.730 0.0163
6.13 0.820 0.0175
7.16 0.898 0.0207
8.21 0.976 0.0250
9.20 1.037 0.0310
10.22 1.086 0.0385
11.21 1.121 0.0507
