-6.00 -0.400 0.0343
-4.98 -0.350 0.0275
-3.96 -0.290 0.0196
-2.94 -0.184 0.0185
-1.92 -0.096 0.0188
-0.90 0.034 0.0222
0.13 0.174 0.0271
1.15 0.271 0.0285
2.18 0.364 0.0320
3.19 0.433 0.0374
4.21 0.545 0.0404
5.25 0.703 0.0366
6.27 0.817 0.0311
7.29 0.906 0.0267
8.30 0.957 0.0263
9.30 0.973 0.0384
10.30 1.006 0.0498
