 -6.00 -0.145  0.0273
 -4.98 -0.025  0.0175
 -3.89  0.083  0.0145
 -2.89  0.180  0.0119
 -1.87  0.278  0.0106
 -0.88  0.364  0.0096
  0.18  0.474  0.0098
  1.20  0.581  0.010S
  2.23  0.691  0.0112
  3.24  0.793  0.0126
  4.27  0.891  0.0134
  5.28  0.984  0.0145
  6.30  1.073  0.0159
  7.33  1.156  0.0180
  8.32  1.225  0.0201
  9.35  1.281  0.0250
 10.35  1.307  0.0317
 11.37  1.307  0.0480
