-4.98 -0.308 0.0282
-3.93 -0.183 0.0185
-2.88 -0.037 0.0146
-2.03 0.078 0.0126
-0.79 0.203 0.0097
0.06 0.275 0.0093
1.09 0.390 0.0089
2.21 0.515 0.0094
3.25 0.624 0.0101
4.24 0.721 0.0113
5.28 0.824 0.0126
6.29 0.920 0.0142
7.27 1.014 0.0163
8.32 1.106 0.0186
9.31 1.178 0.0218
10.35 1.236 0.0269
11.35 1.268 0.0351
