  
       XFOIL         Version 6.94
  
 Calculated polar for: EPPLER 1233 AIRFOIL                             
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -2.000   0.2877   0.01073   0.00466  -0.0971  0.5408  0.6733
  -1.800   0.3090   0.01107   0.00485  -0.0967  0.5368  0.6849
  -1.600   0.3287   0.01136   0.00512  -0.0959  0.5325  0.6931
  -1.400   0.3488   0.01169   0.00537  -0.0951  0.5280  0.7022
  -1.200   0.3692   0.01200   0.00556  -0.0945  0.5238  0.7107
  -1.000   0.3883   0.01237   0.00586  -0.0935  0.5198  0.7177
  -0.800   0.4090   0.01277   0.00615  -0.0929  0.5160  0.7277
  -0.600   0.4265   0.01309   0.00648  -0.0914  0.5120  0.7361
  -0.400   0.4439   0.01348   0.00685  -0.0899  0.5079  0.7455
  -0.200   0.4632   0.01378   0.00706  -0.0891  0.5039  0.7545
   0.000   0.4803   0.01409   0.00730  -0.0875  0.4999  0.7598
