-6.02 -0.565 0.0181
-4.52 -0.465 0.0123
-3.00 -0.347 0.0110
-1.47 -0.223 0.0103
0.07 0.002 0.0104
1.63 0.227 0.0108
3.16 0.362 0.0102
4.70 0.468 0.0154
6.21 0.574 0.0217
7.74 0.673 0.0366
