 -2.93 -0.114  0.0201
 -1.91  0.004  0.0161
 -0.90  0.090  0.0115
  0.15  0.216  0.0140
  1.16  0.290  0.0150
  2.17  0.369  0.0149
  3.18  0.451  0.0151
  4.22  0.544  0.0160
  5.23  0.638  0.0171
  6.26  0.730  0.0182
  7.28  0.817  0.0206
  8.29  0.906  0.0224
  9.30  0.993  0.0237
 10.34  1.083  0.0246
 11.33  1.131  0.0322
 12.35  1.162  0.0385
 13.35  1.168  0.0536
