  
       XFOIL         Version 6.94
  
 Calculated polar for: EPPLER 1233 AIRFOIL                             
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -2.000   0.2816   0.01603   0.00933  -0.0921  0.5988  0.7208
  -1.800   0.2993   0.01653   0.00972  -0.0908  0.5940  0.7327
  -1.600   0.3154   0.01716   0.01029  -0.0883  0.5894  0.7407
  -1.400   0.3342   0.01771   0.01067  -0.0872  0.5856  0.7539
  -1.200   0.3507   0.01847   0.01134  -0.0844  0.5818  0.7628
  -1.000   0.3641   0.01886   0.01169  -0.0821  0.5766  0.7761
  -0.800   0.3771   0.01937   0.01218  -0.0788  0.5716  0.7849
  -0.600   0.3933   0.01969   0.01237  -0.0773  0.5672  0.7974
  -0.400   0.4106   0.02011   0.01268  -0.0751  0.5634  0.8047
  -0.200   0.4301   0.02047   0.01286  -0.0748  0.5599  0.8160
   0.200   0.4580   0.02082   0.01317  -0.0705  0.5506  0.8294
   0.400   0.4735   0.02096   0.01321  -0.0695  0.5467  0.8384
   0.600   0.4932   0.02121   0.01335  -0.0683  0.5435  0.8445
   1.000   0.5286   0.02165   0.01358  -0.0667  0.5369  0.8597
   1.200   0.5427   0.02179   0.01373  -0.0649  0.5325  0.8657
   1.400   0.5559   0.02191   0.01381  -0.0635  0.5282  0.8731
