  
       XFOIL         Version 6.8
  
 Calculated polar for: RG 15A-1,8-11,0                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =    .000     Re =      .150 e 6     Ncrit =   9.000
  
   alpha     CL        CD       CDp       CM    Top Xtr Bot Xtr
  ------- -------- --------- --------- -------- ------- -------
  -2.000   -.0789    .01372    .00820   -.0396   .9498   .7953
  -1.500   -.0159    .01368    .00811   -.0395   .9317   .8424
  -1.000    .0439    .01353    .00791   -.0385   .9132   .8818
   -.500    .1080    .01329    .00761   -.0384   .8951   .9163
    .000    .1943    .01314    .00739   -.0429   .8780   .9408
    .500    .3052    .01228    .00641   -.0528   .8650   .9623
   1.000    .3873    .01147    .00554   -.0580   .8360   .9910
   1.500    .4838    .01136    .00534   -.0657   .8025   .9981
   2.000    .5379    .01132    .00524   -.0656   .7631  1.0000
   2.500    .5783    .01136    .00517   -.0629   .7231  1.0000
   3.000    .6176    .01151    .00520   -.0598   .6817  1.0000
   3.500    .6581    .01178    .00533   -.0569   .6379  1.0000
   4.000    .7014    .01215    .00558   -.0544   .5908  1.0000
   4.500    .7454    .01261    .00589   -.0520   .5411  1.0000
   5.000    .7887    .01321    .00630   -.0494   .4895  1.0000
   5.500    .8312    .01387    .00686   -.0469   .4351  1.0000
   6.000    .8724    .01469    .00752   -.0443   .3816  1.0000
   6.500    .9129    .01562    .00834   -.0417   .3265  1.0000
   7.000    .9504    .01679    .00931   -.0387   .2724  1.0000
   7.500    .9868    .01809    .01047   -.0358   .2185  1.0000
   8.000   1.0214    .01961    .01186   -.0328   .1717  1.0000
   8.500   1.0524    .02130    .01338   -.0296   .1328  1.0000
   9.000   1.0826    .02300    .01500   -.0263   .1007  1.0000
