  
       XFOIL         Version 6.94
  
 Calculated polar for: CLARK Y AIRFOIL                                 
  
 2 2 Reynolds number ~ 1/sqrt(CL)   Mach number ~ 1/sqrt(CL)  
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.060 e 6     Ncrit =   9.000
  
  alpha     CL        CD       CDp       CM    Top_Xtr Bot_Xtr
 ------- -------- --------- --------- -------- ------- -------
  -1.800   0.1664   0.01561   0.00860  -0.0885  0.8793  0.3954
  -1.600   0.1827   0.01542   0.00892  -0.0878  0.8771  0.5339
  -1.400   0.1973   0.01500   0.00935  -0.0852  0.8753  0.7828
  -1.200   0.2556   0.01651   0.01071  -0.0932  0.8825  1.0000
  -0.600   0.3077   0.01763   0.01114  -0.0913  0.8658  1.0000
  -0.200   0.3481   0.01847   0.01155  -0.0912  0.8577  1.0000
   0.000   0.3718   0.01889   0.01177  -0.0917  0.8553  1.0000
   0.200   0.3793   0.01936   0.01214  -0.0893  0.8440  1.0000
   0.800   0.4362   0.02065   0.01295  -0.0881  0.8260  1.0000
   1.000   0.4595   0.02101   0.01315  -0.0884  0.8213  1.0000
   1.400   0.4960   0.02186   0.01377  -0.0873  0.8063  1.0000
   1.600   0.5211   0.02214   0.01390  -0.0877  0.8015  1.0000
   2.200   0.5882   0.02299   0.01444  -0.0874  0.7804  1.0000
   2.600   0.6289   0.02357   0.01484  -0.0863  0.7622  1.0000
   2.800   0.6430   0.02404   0.01527  -0.0849  0.7495  1.0000
   3.000   0.6718   0.02406   0.01518  -0.0854  0.7433  1.0000
   3.200   0.6868   0.02449   0.01558  -0.0841  0.7299  1.0000
   3.400   0.7173   0.02439   0.01538  -0.0847  0.7235  1.0000
   4.000   0.7785   0.02516   0.01600  -0.0826  0.6875  1.0000
   4.400   0.8257   0.02556   0.01626  -0.0820  0.6660  1.0000
   4.600   0.8395   0.02617   0.01687  -0.0806  0.6509  1.0000
   4.800??????????????????????????????????????  1.0000  1.0000
