 -3.98 -0.228  0.0289
 -2.43 -0.054  0.0190
 -0.91  0.132  0.0144
  0.65  0.324  0.0128
  2.18  0.471  0.0128
  3.72  0.618  0.0145
  5.26  0.758  0.0163
  6.77  0.887  0.0185
  8.29  0.988  0.0219
  9.83  1.059  0.0338
 11.32  1.110  0.0432
