-3.97 -0.276 0.0196
-2.43 -0.088 0.0148
-0.89 0.146 0.0176
0.64 0.284 0.0206
2.18 0.409 0.0236
3.71 0.547 0.0233
5.22 0.681 0.0198
6.77 0.815 0.0180
8.29 0.897 0.0230
9.80 0.948 0.0354
11.31 0.975 0.0538
