  
       XFOIL         Version 6.8
  
 Calculated polar for: DAE-31 AIRFOIL                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =    .000     Re =      .150 e 6     Ncrit =   9.000
  
   alpha     CL        CD       CDp       CM    Top Xtr Bot Xtr
  ------- -------- --------- --------- -------- ------- -------
    .000    .7014    .02478    .01685   -.1636   .7725   .1134
    .500    .7604    .02144    .01571   -.1624   .7682  1.0000
   1.000    .8061    .02207    .01603   -.1609   .7529  1.0000
   1.500    .8712    .02122    .01483   -.1608   .7479  1.0000
   2.000    .9174    .02167    .01515   -.1593   .7324  1.0000
   2.500    .9793    .02092    .01420   -.1589   .7253  1.0000
   3.000    .8943    .02281    .01623   -.1321   .7006  1.0000
   4.000   1.1474    .01945    .01246   -.1563   .6889  1.0000
   4.500   1.1966    .01937    .01240   -.1547   .6719  1.0000
   5.000   1.2477    .01914    .01217   -.1533   .6546  1.0000
   5.500   1.2998    .01885    .01189   -.1520   .6361  1.0000
   6.000   1.3513    .01864    .01166   -.1506   .6157  1.0000
   6.500   1.4023    .01856    .01156   -.1492   .5935  1.0000
   7.000   1.4474    .01886    .01185   -.1471   .5678  1.0000
   7.500   1.4873    .01940    .01241   -.1443   .5389  1.0000
   8.000   1.5279    .02001    .01293   -.1416   .5098  1.0000
   8.500   1.5572    .02101    .01395   -.1375   .4782  1.0000
   9.000   1.5808    .02217    .01506   -.1325   .4474  1.0000
   9.500   1.5970    .02364    .01649   -.1268   .4166  1.0000
  10.000   1.6079    .02550    .01837   -.1210   .3860  1.0000
